,UR888,fb888,CF888,PF888,ag888,jd888,pp888,y888,rr888,sc888,a888,nr888,T888,FG888,al888,bu888,pg888,b888,lu888,TS888,PK888,CJ888,CY888,eb888,AP888,jm888,v888,SF888,cu888,eg888,hc888,j888,c888,l888,cs888,IF888,OI888,au888,m888,SM888,ZC888,RM888,p888,zn888,pb888,fu888,TA888,ss888,MA888,IH888,sp888,ru888,SA888,IC888,sn888,rb888,ni888,bc888,SR888,lh888,i888,TF888
2021-03-25 12:58:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 12:59:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2021-03-25 13:01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2021-03-25 13:02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2021-03-25 13:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2021-03-25 13:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 13:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-03-25 13:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-03-25 13:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-25 13:08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 13:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2021-03-25 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2021-03-25 13:11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-03-25 13:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-03-25 13:13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2021-03-25 13:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2021-03-25 13:16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-25 13:17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-25 13:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-25 13:19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2021-03-25 13:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2021-03-25 13:21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 13:22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 13:23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 13:24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-25 13:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 13:26:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 13:27:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 13:28:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 13:29:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-03-25 13:30:00,7.0,11.0,31.0,67.0,32.0,51.0,88.0,49.0,0.0,63.0,38.0,43.0,1.0,21.0,35.0,13.0,42.0,29.0,41.0,0.0,22.0,9.0,34.0,93.0,78.0,50.0,26.0,69.0,64.0,72.0,99.0,94.0,10.0,23.0,12.0,95.0,83.0,61.0,26.0,51.0,45.0,17.0,58.0,49.0,34.0,30.0,43.0,37.0,24.0,91.0,44.0,38.0,37.0,71.0,96.0,89.0,100.0,62.0,23.0,12.0,35.0,8.0
2021-03-25 13:31:00,6.0,16.0,14.0,44.0,20.0,57.0,72.0,24.0,9.0,43.0,35.0,44.0,2.0,31.0,25.0,4.0,26.0,16.0,21.0,0.0,15.0,8.0,20.0,77.0,82.0,45.0,15.0,61.0,54.0,53.0,75.0,79.0,3.0,26.0,6.0,78.0,62.0,56.0,14.0,46.0,35.0,5.0,30.0,17.0,10.0,11.0,16.0,19.0,20.0,74.0,25.0,18.0,13.0,80.0,82.0,53.0,89.0,42.0,22.0,37.0,27.0,2.0
2021-03-25 13:32:00,1.0,18.0,4.0,24.0,25.0,16.0,65.0,21.0,0.0,13.0,29.0,12.0,9.0,29.0,5.0,6.0,14.0,18.0,9.0,0.0,22.0,3.0,6.0,56.0,83.0,25.0,5.0,29.0,30.0,55.0,67.0,67.0,0.0,18.0,16.0,94.0,50.0,44.0,5.0,28.0,12.0,1.0,30.0,11.0,7.0,5.0,12.0,6.0,20.0,69.0,22.0,7.0,18.0,96.0,72.0,45.0,87.0,25.0,11.0,3.0,21.0,0.0
2021-03-25 13:33:00,6.0,7.0,7.0,14.0,10.0,20.0,54.0,10.0,1.0,21.0,38.0,20.0,7.0,10.0,4.0,4.0,32.0,11.0,13.0,1.0,39.0,3.0,11.0,66.0,70.0,22.0,2.0,24.0,31.0,37.0,40.0,61.0,0.0,11.0,0.0,89.0,43.0,44.0,1.0,22.0,6.0,4.0,19.0,9.0,11.0,14.0,9.0,1.0,8.0,53.0,15.0,10.0,7.0,66.0,53.0,39.0,58.0,27.0,9.0,16.0,16.0,6.0
2021-03-25 13:34:00,0.0,12.0,6.0,14.0,5.0,37.0,55.0,9.0,0.0,34.0,17.0,28.0,1.0,7.0,18.0,5.0,40.0,9.0,17.0,0.0,25.0,0.0,3.0,71.0,82.0,12.0,8.0,29.0,41.0,46.0,66.0,44.0,1.0,10.0,5.0,87.0,33.0,22.0,2.0,17.0,18.0,1.0,11.0,20.0,20.0,9.0,13.0,13.0,18.0,64.0,11.0,22.0,15.0,77.0,73.0,37.0,65.0,39.0,25.0,13.0,16.0,0.0
2021-03-25 13:35:00,2.0,5.0,5.0,48.0,4.0,24.0,47.0,11.0,0.0,32.0,42.0,19.0,5.0,8.0,12.0,2.0,20.0,7.0,12.0,0.0,23.0,0.0,9.0,52.0,60.0,19.0,8.0,28.0,34.0,41.0,54.0,51.0,1.0,2.0,3.0,73.0,50.0,16.0,2.0,16.0,17.0,6.0,15.0,8.0,4.0,16.0,15.0,6.0,12.0,63.0,6.0,6.0,12.0,63.0,69.0,43.0,72.0,27.0,23.0,2.0,30.0,0.0
2021-03-25 13:36:00,6.0,5.0,8.0,21.0,11.0,24.0,54.0,14.0,0.0,30.0,26.0,13.0,8.0,7.0,10.0,7.0,20.0,8.0,11.0,0.0,18.0,0.0,15.0,91.0,68.0,15.0,2.0,39.0,31.0,37.0,60.0,39.0,1.0,3.0,8.0,74.0,31.0,19.0,3.0,18.0,22.0,2.0,14.0,30.0,16.0,28.0,5.0,12.0,3.0,65.0,16.0,10.0,5.0,64.0,72.0,36.0,68.0,28.0,4.0,1.0,34.0,0.0
2021-03-25 13:37:00,8.0,6.0,3.0,9.0,4.0,17.0,45.0,16.0,0.0,25.0,27.0,15.0,2.0,0.0,9.0,12.0,18.0,7.0,19.0,9.0,28.0,5.0,2.0,53.0,49.0,12.0,6.0,20.0,32.0,29.0,51.0,36.0,3.0,7.0,2.0,82.0,33.0,11.0,11.0,18.0,13.0,3.0,22.0,7.0,0.0,13.0,5.0,14.0,3.0,55.0,0.0,8.0,7.0,76.0,48.0,40.0,50.0,20.0,1.0,6.0,40.0,1.0
2021-03-25 13:38:00,7.0,14.0,1.0,10.0,13.0,25.0,45.0,17.0,0.0,54.0,39.0,17.0,10.0,6.0,6.0,6.0,23.0,9.0,15.0,0.0,43.0,3.0,8.0,30.0,54.0,10.0,4.0,15.0,31.0,27.0,42.0,34.0,15.0,4.0,7.0,84.0,63.0,25.0,5.0,12.0,9.0,6.0,30.0,10.0,3.0,20.0,6.0,13.0,6.0,77.0,11.0,7.0,12.0,73.0,55.0,33.0,63.0,24.0,0.0,1.0,19.0,9.0
2021-03-25 13:39:00,17.0,8.0,24.0,50.0,27.0,19.0,69.0,18.0,1.0,63.0,26.0,26.0,10.0,17.0,13.0,6.0,31.0,11.0,25.0,1.0,51.0,1.0,26.0,64.0,44.0,5.0,9.0,31.0,39.0,44.0,62.0,39.0,3.0,7.0,13.0,84.0,63.0,65.0,13.0,26.0,14.0,14.0,25.0,23.0,1.0,36.0,49.0,12.0,4.0,71.0,22.0,16.0,4.0,76.0,71.0,32.0,63.0,65.0,1.0,5.0,20.0,4.0
2021-03-25 13:40:00,16.0,3.0,27.0,41.0,15.0,5.0,61.0,41.0,7.0,41.0,34.0,33.0,11.0,7.0,18.0,8.0,46.0,29.0,18.0,1.0,33.0,9.0,15.0,69.0,30.0,11.0,6.0,53.0,52.0,35.0,80.0,39.0,2.0,12.0,18.0,94.0,66.0,36.0,17.0,30.0,13.0,17.0,39.0,24.0,3.0,28.0,19.0,12.0,16.0,74.0,22.0,20.0,1.0,71.0,53.0,53.0,53.0,61.0,19.0,1.0,20.0,3.0
2021-03-25 13:41:00,9.0,16.0,17.0,33.0,13.0,8.0,40.0,16.0,0.0,30.0,23.0,23.0,4.0,5.0,25.0,8.0,46.0,27.0,24.0,0.0,39.0,17.0,23.0,61.0,50.0,21.0,4.0,34.0,60.0,48.0,70.0,43.0,1.0,6.0,5.0,84.0,55.0,26.0,11.0,28.0,13.0,12.0,15.0,23.0,1.0,19.0,15.0,9.0,21.0,52.0,10.0,14.0,7.0,72.0,52.0,38.0,75.0,61.0,26.0,3.0,13.0,0.0
2021-03-25 13:42:00,14.0,8.0,11.0,32.0,18.0,14.0,64.0,10.0,2.0,34.0,36.0,43.0,8.0,6.0,26.0,6.0,25.0,11.0,15.0,1.0,51.0,7.0,19.0,52.0,53.0,19.0,11.0,22.0,46.0,45.0,66.0,36.0,8.0,8.0,15.0,89.0,34.0,46.0,7.0,27.0,11.0,3.0,19.0,30.0,0.0,17.0,8.0,14.0,8.0,72.0,22.0,24.0,16.0,75.0,78.0,41.0,81.0,54.0,20.0,1.0,22.0,10.0
2021-03-25 13:43:00,5.0,9.0,6.0,37.0,17.0,19.0,34.0,24.0,0.0,25.0,23.0,9.0,7.0,0.0,4.0,0.0,19.0,16.0,17.0,1.0,45.0,29.0,7.0,37.0,78.0,12.0,1.0,27.0,36.0,41.0,56.0,34.0,2.0,3.0,6.0,63.0,57.0,30.0,5.0,36.0,7.0,3.0,28.0,10.0,5.0,5.0,8.0,1.0,2.0,60.0,14.0,3.0,1.0,70.0,68.0,29.0,56.0,58.0,26.0,12.0,16.0,5.0
2021-03-25 13:44:00,8.0,10.0,17.0,82.0,24.0,23.0,50.0,19.0,0.0,58.0,19.0,27.0,5.0,1.0,13.0,5.0,24.0,10.0,24.0,1.0,29.0,29.0,10.0,56.0,82.0,11.0,3.0,46.0,75.0,68.0,53.0,32.0,2.0,8.0,4.0,77.0,65.0,33.0,6.0,39.0,15.0,6.0,17.0,29.0,15.0,29.0,27.0,18.0,3.0,74.0,7.0,16.0,9.0,79.0,79.0,32.0,85.0,69.0,25.0,4.0,17.0,4.0
2021-03-25 13:45:00,6.0,14.0,13.0,54.0,20.0,28.0,71.0,19.0,0.0,40.0,30.0,38.0,15.0,15.0,20.0,12.0,25.0,4.0,18.0,2.0,30.0,24.0,23.0,62.0,83.0,21.0,9.0,44.0,52.0,69.0,50.0,37.0,0.0,18.0,5.0,83.0,42.0,50.0,8.0,27.0,22.0,2.0,24.0,22.0,16.0,18.0,40.0,12.0,4.0,83.0,23.0,21.0,10.0,85.0,74.0,58.0,85.0,51.0,6.0,26.0,18.0,10.0
2021-03-25 13:46:00,1.0,12.0,10.0,23.0,21.0,34.0,57.0,3.0,0.0,51.0,18.0,15.0,0.0,9.0,18.0,12.0,30.0,12.0,29.0,0.0,32.0,2.0,11.0,70.0,57.0,12.0,3.0,45.0,49.0,33.0,51.0,51.0,4.0,1.0,10.0,83.0,35.0,27.0,9.0,49.0,8.0,7.0,5.0,13.0,18.0,21.0,14.0,14.0,2.0,65.0,13.0,11.0,12.0,83.0,67.0,26.0,60.0,59.0,16.0,22.0,18.0,0.0
2021-03-25 13:47:00,8.0,9.0,8.0,48.0,31.0,36.0,53.0,27.0,0.0,68.0,28.0,30.0,11.0,4.0,16.0,9.0,33.0,10.0,28.0,0.0,26.0,5.0,3.0,53.0,55.0,13.0,14.0,48.0,58.0,53.0,35.0,49.0,7.0,3.0,23.0,91.0,89.0,29.0,10.0,38.0,4.0,5.0,22.0,18.0,9.0,28.0,8.0,18.0,4.0,72.0,17.0,14.0,12.0,94.0,72.0,29.0,77.0,57.0,11.0,1.0,11.0,9.0
2021-03-25 13:48:00,4.0,6.0,18.0,35.0,17.0,37.0,50.0,29.0,3.0,55.0,28.0,35.0,9.0,20.0,13.0,7.0,14.0,25.0,40.0,5.0,22.0,8.0,27.0,65.0,51.0,18.0,6.0,39.0,69.0,43.0,36.0,37.0,4.0,5.0,11.0,73.0,81.0,19.0,10.0,22.0,11.0,9.0,21.0,24.0,13.0,33.0,10.0,30.0,8.0,43.0,13.0,24.0,6.0,72.0,86.0,29.0,81.0,63.0,6.0,5.0,21.0,0.0
2021-03-25 13:49:00,2.0,5.0,15.0,43.0,8.0,23.0,58.0,24.0,1.0,46.0,12.0,19.0,2.0,9.0,12.0,17.0,21.0,7.0,21.0,0.0,25.0,5.0,17.0,52.0,64.0,18.0,13.0,45.0,54.0,46.0,59.0,50.0,1.0,2.0,1.0,70.0,55.0,44.0,1.0,19.0,22.0,4.0,21.0,21.0,12.0,11.0,9.0,21.0,5.0,56.0,8.0,17.0,1.0,83.0,63.0,24.0,61.0,51.0,13.0,16.0,12.0,0.0
